2024-11-15 01:42:06,507 - INFO - Starting scrape for: https://registrar.yorku.ca/enrol/dates/religious-accommodation-resource-2024-2025
2025-01-04 12:33:50,566 - INFO - Successfully updated/inserted event: Ramadan
2025-01-04 12:33:50,567 - INFO - Successfully updated/inserted event: Birth Date of Guru Nanak Dev Ji
2025-01-04 12:33:50,567 - INFO - Successfully updated/inserted event: Wesak
2025-01-04 12:33:50,568 - INFO - Successfully updated/inserted event: Emancipation Day
2025-01-04 12:33:50,569 - INFO - Successfully updated/inserted event: Therav\u0101da New Year
2025-01-04 12:33:50,570 - INFO - Successfully updated/inserted event: National Day for Truth and Reconciliation
2025-01-04 12:33:50,570 - INFO - Successfully updated/inserted event: Nowruz
2025-01-04 12:33:50,571 - INFO - Successfully updated/inserted event: Yalda
2025-01-04 12:33:50,571 - INFO - Successfully updated/inserted event: Easter
2025-01-04 12:33:50,572 - INFO - Successfully updated/inserted event: Diwali
2025-01-04 12:33:50,572 - INFO - Successfully updated/inserted event: Lunar New Year
2025-01-04 12:33:50,573 - INFO - Successfully updated/inserted event: Mid-Autumn Festival
2025-01-04 12:33:50,573 - INFO - Successfully updated/inserted event: Pavarana Day
2025-01-04 12:33:50,574 - INFO - Successfully updated/inserted event: Navaratri
2025-01-04 12:33:50,574 - INFO - Successfully updated/inserted event: Wesak
2025-01-04 12:33:50,574 - INFO - Successfully updated/inserted event: Ganesh Chaturthi
2025-01-04 12:33:50,575 - INFO - Successfully updated/inserted event: National Indigenous Peoples Day
2025-01-04 12:33:50,576 - INFO - Successfully updated/inserted event: Nowruz
2025-01-04 12:33:50,576 - INFO - Successfully updated/inserted event: Ganesh Chaturthi
2025-01-04 12:33:50,576 - INFO - Successfully updated/inserted event: Wesak
2025-01-04 12:33:50,577 - INFO - Successfully updated/inserted event: \u02bb\u012ad al-'A\u1e0d\u1e25á
2025-01-04 12:33:50,577 - INFO - Successfully updated/inserted event: Nowruz
2025-01-04 12:33:50,577 - INFO - Successfully updated/inserted event: Diwali
2025-01-04 12:33:50,578 - INFO - Successfully updated/inserted event: Family Day
2025-01-04 12:33:50,578 - INFO - Successfully updated/inserted event: Easter
2025-01-04 12:33:50,578 - INFO - Successfully updated/inserted event: Lunar New Year
2025-01-04 12:33:50,579 - INFO - Successfully updated/inserted event: Lohri
2025-01-04 12:33:50,580 - INFO - Successfully updated/inserted event: Martyrdom of Guru Tegh Bahadur Ji
2025-01-04 12:33:50,580 - INFO - Successfully updated/inserted event: Easter
2025-01-04 12:33:50,581 - INFO - Successfully updated/inserted event: National Day for Truth and Reconciliation
2025-01-04 12:33:50,581 - INFO - Successfully updated/inserted event: Mahashivaratri
2025-01-04 12:33:50,582 - INFO - Successfully updated/inserted event: Birth Date of the Aga Khan
2025-01-04 12:33:50,582 - INFO - Successfully updated/inserted event: \u02bb\u012ad al-'A\u1e0d\u1e25á
2025-01-04 12:33:50,583 - INFO - Successfully updated/inserted event: Martyrdom of Guru Arjan Dev Ji
2025-01-04 12:33:50,583 - INFO - Successfully updated/inserted event: Islamic New Year
2025-01-04 12:33:50,584 - INFO - Successfully updated/inserted event: Easter
2025-01-04 12:33:50,584 - INFO - Successfully updated/inserted event: Saka New Year
2025-01-04 12:33:50,585 - INFO - Successfully updated/inserted event: Lent
2025-01-04 12:33:50,586 - INFO - Successfully updated/inserted event: Bandhi Chhor Divas
2025-01-04 12:33:50,587 - INFO - Successfully updated/inserted event: Sri Krishna Jayanti
2025-01-04 12:33:50,587 - INFO - Successfully updated/inserted event: Lucia
2025-01-04 12:33:50,588 - INFO - Successfully updated/inserted event: Ash Wednesday
2025-01-04 12:33:50,589 - INFO - Successfully updated/inserted event: Good Friday
2025-01-04 12:33:50,590 - INFO - Successfully updated/inserted event: Festival of Ksitigarbha
2025-01-04 12:33:50,590 - INFO - Successfully updated/inserted event: \u02bb\u012ad al-Fi\u1e6dr
2025-01-04 12:33:50,590 - INFO - Successfully updated/inserted event: Lunar New Year
2025-01-04 12:33:50,591 - INFO - Successfully updated/inserted event: Mahashivaratri
2025-01-04 12:33:50,591 - INFO - Successfully updated/inserted event: Christmas
2025-01-04 12:33:50,591 - INFO - Successfully updated/inserted event: Lunar New Year
2025-01-04 12:33:50,592 - INFO - Successfully updated/inserted event: \u02bb\u012ad al-Fi\u1e6dr
2025-01-04 12:33:50,593 - INFO - Successfully updated/inserted event: Advent
2025-01-04 12:33:50,593 - INFO - Successfully updated/inserted event: Vasanta Panchami
2025-01-04 12:33:50,594 - INFO - Successfully updated/inserted event: Day of \u1e24ajj
2025-01-04 12:33:50,595 - INFO - Successfully updated/inserted event: Remembrance Day
2025-01-04 12:33:50,596 - INFO - Successfully updated/inserted event: Vassa
2025-01-04 12:33:50,596 - INFO - Successfully updated/inserted event: Ganesh Chaturthi
2025-01-04 12:33:50,597 - INFO - Successfully updated/inserted event: 4shanbe Souri
2025-01-04 12:33:50,597 - INFO - Successfully updated/inserted event: \u02bb\u012ad al-'A\u1e0d\u1e25á
2025-01-04 12:33:50,598 - INFO - Successfully updated/inserted event: Christmas
2025-01-04 12:33:50,599 - INFO - Successfully updated/inserted event: Palm Sunday
2025-01-04 12:33:50,600 - INFO - Successfully updated/inserted event: Hola Mohalla
2025-01-04 12:33:50,600 - INFO - Successfully updated/inserted event: Vikram New Year
2025-01-04 12:33:50,601 - INFO - Successfully updated/inserted event: Islamic New Year
2025-01-04 12:33:50,602 - INFO - Successfully updated/inserted event: Thanksgiving
2025-01-04 12:33:50,603 - INFO - Successfully updated/inserted event: Holi
2025-01-04 12:33:50,603 - INFO - Successfully updated/inserted event: \u02bb\u012ad al-'A\u1e0d\u1e25á
2025-01-04 12:33:50,604 - INFO - Successfully processed https://registrar.yorku.ca/enrol/dates/religious-accommodation-resource-2024-2025: 146 events updated/added
2025-01-04 12:33:52,611 - INFO - Successfully exported 94 events to events_export.json
2025-01-04 02:23:30,237 - INFO - Starting scrape for: https://registrar.yorku.ca/enrol/dates/religious-accommodation-resource-2024-2025
2025-01-04 02:23:30,238 - INFO - Starting scrape for: https://www.interfaith-calendar.org/
2025-01-04 02:23:30,239 - INFO - Starting scrape for: https://www.xavier.edu/jesuitresource/online-resources/calendar-religious-holidays-and-observances/index
2025-01-04 02:23:30,239 - INFO - Starting scrape for: https://www.theinterfaithobserver.org/religious-calendar
2025-01-04 02:24:00,403 - INFO - Successfully updated/inserted event: Advent
2025-01-04 02:24:00,405 - INFO - Skipping untracked event: Saint Nicholas Day
2025-01-04 02:24:00,406 - INFO - Skipping untracked event: Bodhi Day (Rohatsu)
2025-01-04 02:24:00,407 - INFO - Skipping untracked event: Feast of the Immaculate Conception
2025-01-04 02:24:00,408 - INFO - Skipping untracked event: Masá’il
2025-01-04 02:24:00,409 - INFO - Skipping untracked event: Feast Day of the Virgin of Guadalupe
2025-01-04 02:24:00,410 - INFO - Skipping untracked event: Dhanu Sankranti
2025-01-04 02:24:00,410 - INFO - Skipping untracked event: Posadas Navideñas
2025-01-04 02:24:00,411 - INFO - Skipping untracked event: Simbáng Gabi
2025-01-04 02:24:00,412 - INFO - Skipping untracked event: Yald\u0101
2025-01-04 02:24:00,413 - INFO - Skipping untracked event: Winter Feast
2025-01-04 02:24:00,413 - INFO - Skipping untracked event: Yule
2025-01-04 02:24:00,414 - INFO - Skipping untracked event: Tohji-Taisai
2025-01-04 02:24:00,415 - INFO - Skipping untracked event: Birthday of the Prophet Joseph Smith
2025-01-04 02:24:00,416 - INFO - Successfully updated/inserted event: Christmas
2025-01-04 02:24:00,416 - INFO - Skipping untracked event: Christmas Day/Feast of the Nativity
2025-01-04 02:24:00,417 - INFO - Skipping untracked event: Chanukah (Hanukka)
2025-01-04 02:24:00,418 - INFO - Skipping untracked event: Kwanzaa
2025-01-04 02:24:00,418 - INFO - Skipping untracked event: Synaxis (Sobor) of the Theotokos
2025-01-04 02:24:00,419 - INFO - Skipping untracked event: Zaratosht Diso
2025-01-04 02:24:00,420 - INFO - Skipping untracked event: St. Stephen’s Day
2025-01-04 02:24:00,420 - INFO - Skipping untracked event: Holy Innocents’ Day
2025-01-04 02:24:00,421 - INFO - Skipping untracked event: Holy Family Night
2025-01-04 02:24:00,422 - INFO - Skipping untracked event: Ghambar Maidyarem
2025-01-04 02:24:00,422 - INFO - Skipping untracked event: Sharaf
2025-01-04 02:24:00,423 - INFO - Skipping untracked event: Watch Day
2025-01-04 02:24:00,424 - INFO - Skipping untracked event: Solemnity of Mary, Mother of God
2025-01-04 02:24:00,424 - INFO - Skipping untracked event: Feast Day of St. Basil
2025-01-04 02:24:00,425 - INFO - Skipping untracked event: Shogatsu/Gantan-sai
2025-01-04 02:24:00,426 - INFO - Skipping untracked event: Feast of the Holy Name of Jesus
2025-01-04 02:24:00,426 - INFO - Skipping untracked event: Twelfth Night
2025-01-04 02:24:00,427 - INFO - Skipping untracked event: Dia de los Reyes
2025-01-04 02:24:00,428 - INFO - Skipping untracked event: Feast of the Epiphany
2025-01-04 02:24:00,428 - INFO - Skipping untracked event: Guru Gobind Singh’s Birthday
2025-01-04 02:24:00,429 - INFO - Successfully updated/inserted event: Christmas
2025-01-04 02:24:00,429 - INFO - Skipping untracked event: Seijin-no-hi
2025-01-04 02:24:00,430 - INFO - Successfully updated/inserted event: Makar Sankranti
2025-01-04 02:24:00,430 - INFO - Successfully updated/inserted event: Makar Sankranti
2025-01-04 02:24:00,431 - INFO - Skipping untracked event: Week of Prayer for Christian Unity
2025-01-04 02:24:00,432 - INFO - Skipping untracked event: Sultán
2025-01-04 02:24:00,432 - INFO - Skipping untracked event: World Religion Day
2025-01-04 02:24:00,433 - INFO - Skipping untracked event: Tu B’Shevat
2025-01-04 02:24:00,434 - INFO - Successfully updated/inserted event: Mah\u0101y\u0101na New Year
2025-01-04 02:24:00,435 - INFO - Skipping untracked event: Lailat al Miraj
2025-01-04 02:24:00,435 - INFO - Skipping untracked event: Birthday of Maitreya Bodhisattva
2025-01-04 02:24:00,436 - INFO - Skipping untracked event: Jashne Sadeh
2025-01-04 02:24:00,437 - INFO - Skipping untracked event: Birth of Gur\u016b Har Rai
2025-01-04 02:24:00,446 - INFO - Successfully processed https://www.theinterfaithobserver.org/religious-calendar: 6 events updated/added
2025-01-04 02:24:00,446 - INFO - Starting scrape for: https://www.canada.ca/en/canadian-heritage/services/important-commemorative-days.html
2025-01-04 02:24:28,160 - ERROR - Error parsing JSON: Extra data: line 6 column 4 (char 118)
2025-01-04 02:24:28,160 - ERROR - Problematic text: ```json
[
  {
    "Name": "Muharram",
    "Start Date": "28-07-25",
    "End Date": "29-07-25",
    "Additional Details": null
  },
  {
    "Name": "Easter Sunday",
    "Start Date": "31-03-24",
    "End Date": "31-03-24",
    "Additional Details": null
  },
  {
    "Name": "Moon Festival",
    "Start Date": "24-09-25",
    "End Date": "24-09-25",
    "Additional Details": null
  },
  {
    "Name": "Ontario Family Day",
    "Start Date": "18-02-24",
    "End Date": "18-02-24",
    "Additional Details": null
  },
  {
    "Name": "Diwali",
    "Start Date": "01-11-24",
    "End Date": "01-11-24",
    "Additional Details": null
  },
  {
    "Name": "Bandhi Chhor Divas",
    "Start Date": "14-11-25",
    "End Date": "14-11-25",
    "Additional Details": null
  },
  {
    "Name": "Zhongqiu Festival",
    "Start Date": "24-09-25",
    "End Date": "24-09-25",
    "Additional Details": null
  },
  {
    "Name": "Sangha Day",
    "Start Date": "14-07-25",
    "End Date": "14-07-25",
    "Additional Details": null
  },
  {
    "Name": "Nawruz",
    "Start Date": "20-03-24",
    "End Date": "21-03-24",
    "Additional Details": null
  },
  {
    "Name": "Fire Wednesday",
    "Start Date": "20-03-24",
    "End Date": "20-03-24",
    "Additional Details": null
  },
  {
    "Name": "Christmas Day",
    "Start Date": "25-12-24",
    "End Date": "25-12-24",
    "Additional Details": null
  },
  {
    "Name": "Canada Day",
    "Start Date": "01-07-25",
    "End Date": "01-07-25",
    "Additional Details": null
  },
  {
    "Name": "Norooz",
    "Start Date": "20-03-24",
    "End Date": "21-03-24",
    "Additional Details": null
  },
  {
    "Name": "Hijri New Year",
    "Start Date": "18-07-25",
    "End Date": "18-07-25",
    "Additional Details": null
  },
  {
    "Name": "Nativity of Jesus",
    "Start Date": "25-12-24",
    "End Date": "25-12-24",
    "Additional Details": null
  },
  {
    "Name": "Martyrdom Day of the Fifth Guru",
    "Start Date": "05-05-25",
    "End Date": "05-05-25",
    "Additional Details": null
  },
  {
    "Name": "Fire Festival",
    "Start Date": "20-03-24",
    "End Date": "20-03-24",
    "Additional Details": null
  },
  {
    "Name": "Empire Day",
    "Start Date": "24-05-25",
    "End Date": "24-05-25",
    "Additional Details": null
  },
  {
    "Name": "Palm Sunday",
    "Start Date": "24-03-24",
    "End Date": "24-03-24",
    "Additional Details": null
  },
  {
    "Name": "Yalda",
    "Start Date": "21-12-24",
    "End Date": "21-12-24",
    "Additional Details": null
  },
  {
    "Name": "Maha Shivaratri",
    "Start Date": "08-03-24",
    "End Date": "08-03-24",
    "Additional Details": null
  },
  {
    "Name": "Provincial Family Day",
    "Start Date": "18-02-24",
    "End Date": "18-02-24",
    "Additional Details": null
  },
  {
    "Name": "Ganesh Chaturthi",
    "Start Date": "18-09-25",
    "End Date": "18-09-25",
    "Additional Details": null
  },
  {
    "Name": "Hanuman Jayanthi",
    "Start Date": "05-04-25",
    "End Date": "05-04-25",
    "Additional Details": null
  },
  {
    "Name": "Krishna Janmashtami",
    "Start Date": "26-08-24",
    "End Date": "26-08-24",
    "Additional Details": null
  },
  {
    "Name": "Aashura",
    "Start Date": "16-07-24",
    "End Date": "17-07-24",
    "Additional Details": null
  },
  {
    "Name": "Sri Krishna Jayanti",
    "Start Date": "26-08-24",
    "End Date": "26-08-24",
    "Additional Details": null
  },
  {
    "Name": "Asalha Puja",
    "Start Date": "14-07-25",
    "End Date": "14-07-25",
    "Additional Details": null
  },
  {
    "Name": "Janmashtami",
    "Start Date": "26-08-24",
    "End Date": "26-08-24",
    "Additional Details": null
  },
  {
    "Name": "Yawm Ashura",
    "Start Date": "16-07-24",
    "End Date": "17-07-24",
    "Additional Details": null
  },
  {
    "Name": "Shab-e-Barat",
    "Start Date": "17-03-25",
    "End Date": "17-03-25",
    "Additional Details": null
  },
  {
    "Name": "Lohri",
    "Start Date": "13-01-25",
    "End Date": "13-01-25",
    "Additional Details": null
  },
  {
    "Name": "Birth Date of Guru Gobind Singh Ji",
    "Start Date": "17-01-24",
    "End Date": "17-01-24",
    "Additional Details": null
  },
  {
    "Name": "Pavarana Day",
    "Start Date": "14-10-25",
    "End Date": "14-10-25",
    "Additional Details": null
  },
  {
    "Name": "Al Isra'a wal Mi'raj",
    "Start Date": "04-04-25",
    "End Date": "04-04-25",
    "Additional Details": null
  },
  {
    "Name": "Pride Festival",
    "Start Date": "28-06-25",
    "End Date": "28-06-25",
    "Additional Details": null
  },
  {
    "Name": "Le Réveillon de Noël",
    "Start Date": "24-12-24",
    "End Date": "24-12-24",
    "Additional Details": null
  },
  {
    "Name": "Laylat al-Qadr",
    "Start Date": "01-04-25",
    "End Date": "01-04-25",
    "Additional Details": null
  },
  {
    "Name": "Mevlid",
    "Start Date": "15-09-25",
    "End Date": "16-09-25",
    "Additional Details": null
  },
  {
    "Name": "Hola",
    "Start Date": "20-03-24",
    "End Date": "20-03-24",
    "Additional Details": null
  },
  {
    "Name": "Great Sunday",
    "Start Date": "31-03-24",
    "End Date": "31-03-24",
    "Additional Details": null
  },
  {
    "Name": "Krishna Jayanti",
    "Start Date": "26-08-24",
    "End Date": "26-08-24",
    "Additional Details": null
  },
  {
    "Name": "Vaisakha Sankranti",
    "Start Date": "13-04-25",
    "End Date": "13-04-25",
    "Additional Details": null
  },
  {
    "Name": "Dussehra",
    "Start Date": "24-10-25",
    "End Date": "24-10-25",
    "Additional Details": null
  },
  {
    "Name": "Prophet's Birthday",
    "Start Date": "15-09-25",
    "End Date": "16-09-25",
    "Additional Details": null
  },
  {
    "Name": "Mah\u0101y\u0101na New Year",
    "Start Date": "08-02-25",
    "End Date": "08-02-25",
    "Additional Details": null
  },
  {
    "Name": "Buddha Day",
    "Start Date": "23-05-24",
    "End Date": "23-05-24",
    "Additional Details": null
  },
  {
    "Name": "Dharma Retreat",
    "Start Date": "14-07-25",
    "End Date": "14-07-25",
    "Additional Details": null
  },
  {
    "Name": "Shaheedi Guru Arjan Dev Ji",
    "Start Date": "16-06-24",
    "End Date": "16-06-24",
    "Additional Details": null
  },
  {
    "Name": "\u02bb\u012ad al-Fi\u1e6dr",
    "Start Date": "09-04-24",
    "End Date": "10-04-24",
    "Additional Details": null
  },
  {
    "Name": "Ramadhan",
    "Start Date": "10-03-24",
    "End Date": "09-04-24",
    "Additional Details": null
  },
  {
    "Name": "Buddhist Lent",
    "Start Date": "14-07-25",
    "End Date": "14-07-25",
    "Additional Details": null
  },
  {
